,Topic,Date,Time,Amps,datetime
171150,meduk2/capstone/power1,4/27/2023,0:05:49,1.19,2023-04-27 00:05:49
171151,meduk2/capstone/power1,4/27/2023,0:05:51,1.16,2023-04-27 00:05:51
171152,meduk2/capstone/power1,4/27/2023,0:05:52,1.11,2023-04-27 00:05:52
171153,meduk2/capstone/power1,4/27/2023,0:05:53,1.08,2023-04-27 00:05:53
171154,meduk2/capstone/power1,4/27/2023,0:05:54,1.16,2023-04-27 00:05:54
171155,meduk2/capstone/power1,4/27/2023,0:05:55,1.16,2023-04-27 00:05:55
171156,meduk2/capstone/power1,4/27/2023,0:05:56,1.18,2023-04-27 00:05:56
171157,meduk2/capstone/power1,4/27/2023,0:05:57,1.16,2023-04-27 00:05:57
171158,meduk2/capstone/power1,4/27/2023,0:05:58,1.27,2023-04-27 00:05:58
171159,meduk2/capstone/power1,4/27/2023,0:06:00,1.23,2023-04-27 00:06:00
171160,meduk2/capstone/power1,4/27/2023,0:06:01,1.22,2023-04-27 00:06:01
171161,meduk2/capstone/power1,4/27/2023,0:06:02,1.14,2023-04-27 00:06:02
171162,meduk2/capstone/power1,4/27/2023,0:06:03,1.2,2023-04-27 00:06:03
171163,meduk2/capstone/power1,4/27/2023,0:06:04,1.17,2023-04-27 00:06:04
171164,meduk2/capstone/power1,4/27/2023,0:06:05,1.1,2023-04-27 00:06:05
171165,meduk2/capstone/power1,4/27/2023,0:06:06,1.09,2023-04-27 00:06:06
171166,meduk2/capstone/power1,4/27/2023,0:06:07,1.29,2023-04-27 00:06:07
171167,meduk2/capstone/power1,4/27/2023,0:06:09,1.15,2023-04-27 00:06:09
171168,meduk2/capstone/power1,4/27/2023,0:06:10,1.18,2023-04-27 00:06:10
171169,meduk2/capstone/power1,4/27/2023,0:06:11,1.21,2023-04-27 00:06:11
171170,meduk2/capstone/power1,4/27/2023,0:06:12,1.13,2023-04-27 00:06:12
171171,meduk2/capstone/power1,4/27/2023,0:06:13,1.11,2023-04-27 00:06:13
171172,meduk2/capstone/power1,4/27/2023,0:06:14,1.16,2023-04-27 00:06:14
171173,meduk2/capstone/power1,4/27/2023,0:06:15,1.2,2023-04-27 00:06:15
171174,meduk2/capstone/power1,4/27/2023,0:06:17,1.1,2023-04-27 00:06:17
171175,meduk2/capstone/power1,4/27/2023,0:06:18,1.19,2023-04-27 00:06:18
171176,meduk2/capstone/power1,4/27/2023,0:06:19,1.24,2023-04-27 00:06:19
171177,meduk2/capstone/power1,4/27/2023,0:06:20,1.1,2023-04-27 00:06:20
171178,meduk2/capstone/power1,4/27/2023,0:06:21,1.12,2023-04-27 00:06:21
171179,meduk2/capstone/power1,4/27/2023,0:06:22,1.22,2023-04-27 00:06:22
171180,meduk2/capstone/power1,4/27/2023,0:06:23,1.16,2023-04-27 00:06:23
171181,meduk2/capstone/power1,4/27/2023,0:06:24,1.19,2023-04-27 00:06:24
171182,meduk2/capstone/power1,4/27/2023,0:06:26,1.25,2023-04-27 00:06:26
171183,meduk2/capstone/power1,4/27/2023,0:06:27,1.14,2023-04-27 00:06:27
171184,meduk2/capstone/power1,4/27/2023,0:06:28,1.16,2023-04-27 00:06:28
171185,meduk2/capstone/power1,4/27/2023,0:06:29,1.18,2023-04-27 00:06:29
171186,meduk2/capstone/power1,4/27/2023,0:06:30,1.18,2023-04-27 00:06:30
171187,meduk2/capstone/power1,4/27/2023,0:06:31,1.2,2023-04-27 00:06:31
171188,meduk2/capstone/power1,4/27/2023,0:06:32,1.09,2023-04-27 00:06:32
171189,meduk2/capstone/power1,4/27/2023,0:06:33,1.19,2023-04-27 00:06:33
171190,meduk2/capstone/power1,4/27/2023,0:06:35,1.21,2023-04-27 00:06:35
171191,meduk2/capstone/power1,4/27/2023,0:06:36,1.07,2023-04-27 00:06:36
171192,meduk2/capstone/power1,4/27/2023,0:06:37,1.32,2023-04-27 00:06:37
171193,meduk2/capstone/power1,4/27/2023,0:06:38,1.11,2023-04-27 00:06:38
171194,meduk2/capstone/power1,4/27/2023,0:06:39,1.3,2023-04-27 00:06:39
171195,meduk2/capstone/power1,4/27/2023,0:06:40,1.08,2023-04-27 00:06:40
171196,meduk2/capstone/power1,4/27/2023,0:06:41,1.12,2023-04-27 00:06:41
171197,meduk2/capstone/power1,4/27/2023,0:06:43,1.15,2023-04-27 00:06:43
171198,meduk2/capstone/power1,4/27/2023,0:06:44,1.16,2023-04-27 00:06:44
171199,meduk2/capstone/power1,4/27/2023,0:06:45,1.09,2023-04-27 00:06:45
171200,meduk2/capstone/power1,4/27/2023,0:06:46,1.11,2023-04-27 00:06:46
171201,meduk2/capstone/power1,4/27/2023,0:06:47,1.17,2023-04-27 00:06:47
171202,meduk2/capstone/power1,4/27/2023,0:06:48,1.19,2023-04-27 00:06:48
171203,meduk2/capstone/power1,4/27/2023,0:06:49,1.15,2023-04-27 00:06:49
171204,meduk2/capstone/power1,4/27/2023,0:06:50,1.12,2023-04-27 00:06:50
171205,meduk2/capstone/power1,4/27/2023,0:06:52,1.1,2023-04-27 00:06:52
171206,meduk2/capstone/power1,4/27/2023,0:06:53,1.18,2023-04-27 00:06:53
171207,meduk2/capstone/power1,4/27/2023,0:06:54,1.22,2023-04-27 00:06:54
171208,meduk2/capstone/power1,4/27/2023,0:06:55,1.13,2023-04-27 00:06:55
171209,meduk2/capstone/power1,4/27/2023,0:06:56,1.16,2023-04-27 00:06:56
171210,meduk2/capstone/power1,4/27/2023,0:06:57,1.3,2023-04-27 00:06:57
171211,meduk2/capstone/power1,4/27/2023,0:06:58,1.14,2023-04-27 00:06:58
171212,meduk2/capstone/power1,4/27/2023,0:07:00,1.23,2023-04-27 00:07:00
171213,meduk2/capstone/power1,4/27/2023,0:07:01,1.09,2023-04-27 00:07:01
171214,meduk2/capstone/power1,4/27/2023,0:07:02,1.09,2023-04-27 00:07:02
171215,meduk2/capstone/power1,4/27/2023,0:07:03,1.33,2023-04-27 00:07:03
171216,meduk2/capstone/power1,4/27/2023,0:07:04,1.19,2023-04-27 00:07:04
171217,meduk2/capstone/power1,4/27/2023,0:07:05,1.09,2023-04-27 00:07:05
171218,meduk2/capstone/power1,4/27/2023,0:07:06,1.19,2023-04-27 00:07:06
171219,meduk2/capstone/power1,4/27/2023,0:07:07,1.27,2023-04-27 00:07:07
171220,meduk2/capstone/power1,4/27/2023,0:07:09,1.18,2023-04-27 00:07:09
171221,meduk2/capstone/power1,4/27/2023,0:07:10,1.18,2023-04-27 00:07:10
171222,meduk2/capstone/power1,4/27/2023,0:07:11,1.15,2023-04-27 00:07:11
171223,meduk2/capstone/power1,4/27/2023,0:07:12,1.15,2023-04-27 00:07:12
171224,meduk2/capstone/power1,4/27/2023,0:07:13,1.12,2023-04-27 00:07:13
171225,meduk2/capstone/power1,4/27/2023,0:07:14,1.23,2023-04-27 00:07:14
171226,meduk2/capstone/power1,4/27/2023,0:07:15,1.21,2023-04-27 00:07:15
171227,meduk2/capstone/power1,4/27/2023,0:07:16,1.19,2023-04-27 00:07:16
171228,meduk2/capstone/power1,4/27/2023,0:07:18,1.22,2023-04-27 00:07:18
171229,meduk2/capstone/power1,4/27/2023,0:07:19,1.11,2023-04-27 00:07:19
171230,meduk2/capstone/power1,4/27/2023,0:07:20,1.12,2023-04-27 00:07:20
171231,meduk2/capstone/power1,4/27/2023,0:07:21,1.09,2023-04-27 00:07:21
171232,meduk2/capstone/power1,4/27/2023,0:07:22,1.11,2023-04-27 00:07:22
171233,meduk2/capstone/power1,4/27/2023,0:07:23,1.11,2023-04-27 00:07:23
171234,meduk2/capstone/power1,4/27/2023,0:07:24,1.15,2023-04-27 00:07:24
171235,meduk2/capstone/power1,4/27/2023,0:07:26,1.2,2023-04-27 00:07:26
171236,meduk2/capstone/power1,4/27/2023,0:07:27,1.32,2023-04-27 00:07:27
171237,meduk2/capstone/power1,4/27/2023,0:07:28,1.22,2023-04-27 00:07:28
171238,meduk2/capstone/power1,4/27/2023,0:07:29,1.2,2023-04-27 00:07:29
171239,meduk2/capstone/power1,4/27/2023,0:07:30,1.14,2023-04-27 00:07:30
171240,meduk2/capstone/power1,4/27/2023,0:07:31,1.31,2023-04-27 00:07:31
171241,meduk2/capstone/power1,4/27/2023,0:07:32,1.19,2023-04-27 00:07:32
171242,meduk2/capstone/power1,4/27/2023,0:07:33,1.15,2023-04-27 00:07:33
171243,meduk2/capstone/power1,4/27/2023,0:07:35,1.13,2023-04-27 00:07:35
171244,meduk2/capstone/power1,4/27/2023,0:07:36,1.16,2023-04-27 00:07:36
171245,meduk2/capstone/power1,4/27/2023,0:07:37,1.26,2023-04-27 00:07:37
171246,meduk2/capstone/power1,4/27/2023,0:07:38,1.17,2023-04-27 00:07:38
171247,meduk2/capstone/power1,4/27/2023,0:07:39,1.19,2023-04-27 00:07:39
171248,meduk2/capstone/power1,4/27/2023,0:07:40,1.08,2023-04-27 00:07:40
171249,meduk2/capstone/power1,4/27/2023,0:07:41,1.11,2023-04-27 00:07:41
171250,meduk2/capstone/power1,4/27/2023,0:07:42,1.14,2023-04-27 00:07:42
171251,meduk2/capstone/power1,4/27/2023,0:07:44,1.26,2023-04-27 00:07:44
171252,meduk2/capstone/power1,4/27/2023,0:07:45,1.1,2023-04-27 00:07:45
171253,meduk2/capstone/power1,4/27/2023,0:07:46,1.09,2023-04-27 00:07:46
171254,meduk2/capstone/power1,4/27/2023,0:07:47,1.26,2023-04-27 00:07:47
171255,meduk2/capstone/power1,4/27/2023,0:07:48,1.12,2023-04-27 00:07:48
171256,meduk2/capstone/power1,4/27/2023,0:07:49,1.09,2023-04-27 00:07:49
171257,meduk2/capstone/power1,4/27/2023,0:07:50,1.22,2023-04-27 00:07:50
171258,meduk2/capstone/power1,4/27/2023,0:07:52,1.13,2023-04-27 00:07:52
171259,meduk2/capstone/power1,4/27/2023,0:07:53,1.08,2023-04-27 00:07:53
171260,meduk2/capstone/power1,4/27/2023,0:07:54,1.18,2023-04-27 00:07:54
171261,meduk2/capstone/power1,4/27/2023,0:07:55,1.25,2023-04-27 00:07:55
171262,meduk2/capstone/power1,4/27/2023,0:07:56,1.14,2023-04-27 00:07:56
171263,meduk2/capstone/power1,4/27/2023,0:07:57,1.3,2023-04-27 00:07:57
171264,meduk2/capstone/power1,4/27/2023,0:07:58,1.28,2023-04-27 00:07:58
171265,meduk2/capstone/power1,4/27/2023,0:07:59,1.24,2023-04-27 00:07:59
171266,meduk2/capstone/power1,4/27/2023,0:08:01,1.09,2023-04-27 00:08:01
171267,meduk2/capstone/power1,4/27/2023,0:08:02,1.15,2023-04-27 00:08:02
171268,meduk2/capstone/power1,4/27/2023,0:08:03,1.19,2023-04-27 00:08:03
171269,meduk2/capstone/power1,4/27/2023,0:08:04,1.2,2023-04-27 00:08:04
171270,meduk2/capstone/power1,4/27/2023,0:08:05,1.13,2023-04-27 00:08:05
171271,meduk2/capstone/power1,4/27/2023,0:08:06,1.25,2023-04-27 00:08:06
171272,meduk2/capstone/power1,4/27/2023,0:08:07,1.39,2023-04-27 00:08:07
171273,meduk2/capstone/power1,4/27/2023,0:08:09,1.13,2023-04-27 00:08:09
171274,meduk2/capstone/power1,4/27/2023,0:08:10,1.1,2023-04-27 00:08:10
171275,meduk2/capstone/power1,4/27/2023,0:08:11,1.05,2023-04-27 00:08:11
171276,meduk2/capstone/power1,4/27/2023,0:08:12,1.11,2023-04-27 00:08:12
171277,meduk2/capstone/power1,4/27/2023,0:08:13,1.17,2023-04-27 00:08:13
171278,meduk2/capstone/power1,4/27/2023,0:08:14,1.16,2023-04-27 00:08:14
171279,meduk2/capstone/power1,4/27/2023,0:08:15,1.27,2023-04-27 00:08:15
171280,meduk2/capstone/power1,4/27/2023,0:08:16,1.17,2023-04-27 00:08:16
171281,meduk2/capstone/power1,4/27/2023,0:08:18,1.76,2023-04-27 00:08:18
171282,meduk2/capstone/power1,4/27/2023,0:08:19,1.06,2023-04-27 00:08:19
171283,meduk2/capstone/power1,4/27/2023,0:08:20,1.15,2023-04-27 00:08:20
171284,meduk2/capstone/power1,4/27/2023,0:08:21,1.25,2023-04-27 00:08:21
171285,meduk2/capstone/power1,4/27/2023,0:08:22,1.13,2023-04-27 00:08:22
171286,meduk2/capstone/power1,4/27/2023,0:08:23,1.19,2023-04-27 00:08:23
171287,meduk2/capstone/power1,4/27/2023,0:08:24,1.16,2023-04-27 00:08:24
171288,meduk2/capstone/power1,4/27/2023,0:08:25,1.14,2023-04-27 00:08:25
171289,meduk2/capstone/power1,4/27/2023,0:08:27,1.29,2023-04-27 00:08:27
171290,meduk2/capstone/power1,4/27/2023,0:08:28,1.16,2023-04-27 00:08:28
171291,meduk2/capstone/power1,4/27/2023,0:08:29,1.17,2023-04-27 00:08:29
171292,meduk2/capstone/power1,4/27/2023,0:08:30,1.12,2023-04-27 00:08:30
171293,meduk2/capstone/power1,4/27/2023,0:08:31,1.12,2023-04-27 00:08:31
171294,meduk2/capstone/power1,4/27/2023,0:08:32,1.14,2023-04-27 00:08:32
171295,meduk2/capstone/power1,4/27/2023,0:08:33,1.11,2023-04-27 00:08:33
171296,meduk2/capstone/power1,4/27/2023,0:08:35,1.25,2023-04-27 00:08:35
171297,meduk2/capstone/power1,4/27/2023,0:08:36,1.33,2023-04-27 00:08:36
171298,meduk2/capstone/power1,4/27/2023,0:08:37,1.45,2023-04-27 00:08:37
171299,meduk2/capstone/power1,4/27/2023,0:08:38,1.08,2023-04-27 00:08:38
171300,meduk2/capstone/power1,4/27/2023,0:08:39,1.2,2023-04-27 00:08:39
171301,meduk2/capstone/power1,4/27/2023,0:08:40,1.15,2023-04-27 00:08:40
171302,meduk2/capstone/power1,4/27/2023,0:08:41,1.11,2023-04-27 00:08:41
171303,meduk2/capstone/power1,4/27/2023,0:08:42,1.14,2023-04-27 00:08:42
171304,meduk2/capstone/power1,4/27/2023,0:08:44,1.17,2023-04-27 00:08:44
171305,meduk2/capstone/power1,4/27/2023,0:08:45,1.13,2023-04-27 00:08:45
171306,meduk2/capstone/power1,4/27/2023,0:08:46,1.18,2023-04-27 00:08:46
171307,meduk2/capstone/power1,4/27/2023,0:08:47,1.25,2023-04-27 00:08:47
171308,meduk2/capstone/power1,4/27/2023,0:08:48,1.11,2023-04-27 00:08:48
171309,meduk2/capstone/power1,4/27/2023,0:08:49,1.12,2023-04-27 00:08:49
171310,meduk2/capstone/power1,4/27/2023,0:08:50,1.1,2023-04-27 00:08:50
171311,meduk2/capstone/power1,4/27/2023,0:08:51,1.16,2023-04-27 00:08:51
171312,meduk2/capstone/power1,4/27/2023,0:08:53,1.07,2023-04-27 00:08:53
171313,meduk2/capstone/power1,4/27/2023,0:08:54,1.16,2023-04-27 00:08:54
171314,meduk2/capstone/power1,4/27/2023,0:08:55,1.2,2023-04-27 00:08:55
171315,meduk2/capstone/power1,4/27/2023,0:08:56,1.21,2023-04-27 00:08:56
171316,meduk2/capstone/power1,4/27/2023,0:08:57,1.21,2023-04-27 00:08:57
171317,meduk2/capstone/power1,4/27/2023,0:08:58,1.15,2023-04-27 00:08:58
171318,meduk2/capstone/power1,4/27/2023,0:08:59,1.12,2023-04-27 00:08:59
171319,meduk2/capstone/power1,4/27/2023,0:09:01,1.12,2023-04-27 00:09:01
171320,meduk2/capstone/power1,4/27/2023,0:09:02,1.12,2023-04-27 00:09:02
171321,meduk2/capstone/power1,4/27/2023,0:09:03,1.17,2023-04-27 00:09:03
171322,meduk2/capstone/power1,4/27/2023,0:09:04,1.13,2023-04-27 00:09:04
171323,meduk2/capstone/power1,4/27/2023,0:09:05,1.18,2023-04-27 00:09:05
171324,meduk2/capstone/power1,4/27/2023,0:09:06,1.09,2023-04-27 00:09:06
171325,meduk2/capstone/power1,4/27/2023,0:09:07,1.33,2023-04-27 00:09:07
171326,meduk2/capstone/power1,4/27/2023,0:09:08,1.09,2023-04-27 00:09:08
171327,meduk2/capstone/power1,4/27/2023,0:09:10,1.1,2023-04-27 00:09:10
171328,meduk2/capstone/power1,4/27/2023,0:09:11,1.15,2023-04-27 00:09:11
171329,meduk2/capstone/power1,4/27/2023,0:09:12,1.11,2023-04-27 00:09:12
171330,meduk2/capstone/power1,4/27/2023,0:09:13,1.16,2023-04-27 00:09:13
171331,meduk2/capstone/power1,4/27/2023,0:09:14,1.14,2023-04-27 00:09:14
171332,meduk2/capstone/power1,4/27/2023,0:09:15,1.33,2023-04-27 00:09:15
171333,meduk2/capstone/power1,4/27/2023,0:09:16,1.16,2023-04-27 00:09:16
171334,meduk2/capstone/power1,4/27/2023,0:09:17,1.23,2023-04-27 00:09:17
171335,meduk2/capstone/power1,4/27/2023,0:09:19,1.11,2023-04-27 00:09:19
171336,meduk2/capstone/power1,4/27/2023,0:09:20,1.07,2023-04-27 00:09:20
171337,meduk2/capstone/power1,4/27/2023,0:09:21,1.56,2023-04-27 00:09:21
171338,meduk2/capstone/power1,4/27/2023,0:09:22,1.09,2023-04-27 00:09:22
171339,meduk2/capstone/power1,4/27/2023,0:09:23,1.49,2023-04-27 00:09:23
171340,meduk2/capstone/power1,4/27/2023,0:09:24,1.13,2023-04-27 00:09:24
171341,meduk2/capstone/power1,4/27/2023,0:09:25,1.14,2023-04-27 00:09:25
171342,meduk2/capstone/power1,4/27/2023,0:09:27,1.31,2023-04-27 00:09:27
171343,meduk2/capstone/power1,4/27/2023,0:09:28,1.17,2023-04-27 00:09:28
171344,meduk2/capstone/power1,4/27/2023,0:09:29,1.11,2023-04-27 00:09:29
171345,meduk2/capstone/power1,4/27/2023,0:09:30,1.13,2023-04-27 00:09:30
171346,meduk2/capstone/power1,4/27/2023,0:09:31,1.15,2023-04-27 00:09:31
171347,meduk2/capstone/power1,4/27/2023,0:09:32,1.07,2023-04-27 00:09:32
171348,meduk2/capstone/power1,4/27/2023,0:09:33,1.1,2023-04-27 00:09:33
171349,meduk2/capstone/power1,4/27/2023,0:09:34,1.24,2023-04-27 00:09:34
171350,meduk2/capstone/power1,4/27/2023,0:09:36,1.17,2023-04-27 00:09:36
171351,meduk2/capstone/power1,4/27/2023,0:09:37,1.19,2023-04-27 00:09:37
171352,meduk2/capstone/power1,4/27/2023,0:09:38,1.19,2023-04-27 00:09:38
171353,meduk2/capstone/power1,4/27/2023,0:09:39,1.17,2023-04-27 00:09:39
171354,meduk2/capstone/power1,4/27/2023,0:09:40,1.14,2023-04-27 00:09:40
171355,meduk2/capstone/power1,4/27/2023,0:09:41,1.13,2023-04-27 00:09:41
171356,meduk2/capstone/power1,4/27/2023,0:09:42,1.18,2023-04-27 00:09:42
171357,meduk2/capstone/power1,4/27/2023,0:09:44,1.17,2023-04-27 00:09:44
171358,meduk2/capstone/power1,4/27/2023,0:09:45,1.15,2023-04-27 00:09:45
171359,meduk2/capstone/power1,4/27/2023,0:09:46,1.08,2023-04-27 00:09:46
171360,meduk2/capstone/power1,4/27/2023,0:09:47,1.32,2023-04-27 00:09:47
171361,meduk2/capstone/power1,4/27/2023,0:09:48,1.11,2023-04-27 00:09:48
171362,meduk2/capstone/power1,4/27/2023,0:09:49,1.09,2023-04-27 00:09:49
171363,meduk2/capstone/power1,4/27/2023,0:09:50,1.15,2023-04-27 00:09:50
171364,meduk2/capstone/power1,4/27/2023,0:09:51,1.13,2023-04-27 00:09:51
171365,meduk2/capstone/power1,4/27/2023,0:09:53,1.11,2023-04-27 00:09:53
171366,meduk2/capstone/power1,4/27/2023,0:09:54,1.15,2023-04-27 00:09:54
171367,meduk2/capstone/power1,4/27/2023,0:09:55,1.11,2023-04-27 00:09:55
171368,meduk2/capstone/power1,4/27/2023,0:09:56,1.13,2023-04-27 00:09:56
171369,meduk2/capstone/power1,4/27/2023,0:09:57,1.15,2023-04-27 00:09:57
171370,meduk2/capstone/power1,4/27/2023,0:09:58,1.15,2023-04-27 00:09:58
171371,meduk2/capstone/power1,4/27/2023,0:09:59,1.11,2023-04-27 00:09:59
171372,meduk2/capstone/power1,4/27/2023,0:10:00,1.13,2023-04-27 00:10:00
171373,meduk2/capstone/power1,4/27/2023,0:10:02,1.14,2023-04-27 00:10:02
171374,meduk2/capstone/power1,4/27/2023,0:10:03,1.13,2023-04-27 00:10:03
171375,meduk2/capstone/power1,4/27/2023,0:10:04,1.16,2023-04-27 00:10:04
171376,meduk2/capstone/power1,4/27/2023,0:10:05,1.14,2023-04-27 00:10:05
171377,meduk2/capstone/power1,4/27/2023,0:10:06,1.14,2023-04-27 00:10:06
171378,meduk2/capstone/power1,4/27/2023,0:10:07,1.29,2023-04-27 00:10:07
171379,meduk2/capstone/power1,4/27/2023,0:10:08,1.2,2023-04-27 00:10:08
171380,meduk2/capstone/power1,4/27/2023,0:10:10,1.16,2023-04-27 00:10:10
171381,meduk2/capstone/power1,4/27/2023,0:10:11,1.1,2023-04-27 00:10:11
171382,meduk2/capstone/power1,4/27/2023,0:10:12,1.18,2023-04-27 00:10:12
171383,meduk2/capstone/power1,4/27/2023,0:10:13,1.24,2023-04-27 00:10:13
171384,meduk2/capstone/power1,4/27/2023,0:10:14,1.19,2023-04-27 00:10:14
171385,meduk2/capstone/power1,4/27/2023,0:10:15,1.32,2023-04-27 00:10:15
171386,meduk2/capstone/power1,4/27/2023,0:10:16,1.17,2023-04-27 00:10:16
171387,meduk2/capstone/power1,4/27/2023,0:10:17,1.11,2023-04-27 00:10:17
171388,meduk2/capstone/power1,4/27/2023,0:10:19,1.1,2023-04-27 00:10:19
171389,meduk2/capstone/power1,4/27/2023,0:10:20,1.13,2023-04-27 00:10:20
171390,meduk2/capstone/power1,4/27/2023,0:10:21,1.09,2023-04-27 00:10:21
171391,meduk2/capstone/power1,4/27/2023,0:10:22,1.12,2023-04-27 00:10:22
171392,meduk2/capstone/power1,4/27/2023,0:10:23,1.19,2023-04-27 00:10:23
171393,meduk2/capstone/power1,4/27/2023,0:10:24,1.12,2023-04-27 00:10:24
171394,meduk2/capstone/power1,4/27/2023,0:10:25,1.15,2023-04-27 00:10:25
171395,meduk2/capstone/power1,4/27/2023,0:10:26,1.16,2023-04-27 00:10:26
171396,meduk2/capstone/power1,4/27/2023,0:10:28,1.18,2023-04-27 00:10:28
171397,meduk2/capstone/power1,4/27/2023,0:10:29,1.19,2023-04-27 00:10:29
171398,meduk2/capstone/power1,4/27/2023,0:10:30,1.16,2023-04-27 00:10:30
171399,meduk2/capstone/power1,4/27/2023,0:10:31,1.11,2023-04-27 00:10:31
171400,meduk2/capstone/power1,4/27/2023,0:10:32,1.49,2023-04-27 00:10:32
171401,meduk2/capstone/power1,4/27/2023,0:10:33,1.21,2023-04-27 00:10:33
171402,meduk2/capstone/power1,4/27/2023,0:10:34,1.07,2023-04-27 00:10:34
171403,meduk2/capstone/power1,4/27/2023,0:10:36,1.41,2023-04-27 00:10:36
171404,meduk2/capstone/power1,4/27/2023,0:10:37,1.19,2023-04-27 00:10:37
171405,meduk2/capstone/power1,4/27/2023,0:10:38,1.15,2023-04-27 00:10:38
171406,meduk2/capstone/power1,4/27/2023,0:10:39,1.28,2023-04-27 00:10:39
171407,meduk2/capstone/power1,4/27/2023,0:10:40,1.09,2023-04-27 00:10:40
171408,meduk2/capstone/power1,4/27/2023,0:10:41,1.1,2023-04-27 00:10:41
171409,meduk2/capstone/power1,4/27/2023,0:10:42,1.11,2023-04-27 00:10:42
171410,meduk2/capstone/power1,4/27/2023,0:10:43,1.21,2023-04-27 00:10:43
171411,meduk2/capstone/power1,4/27/2023,0:10:45,1.13,2023-04-27 00:10:45
171412,meduk2/capstone/power1,4/27/2023,0:10:46,1.09,2023-04-27 00:10:46
171413,meduk2/capstone/power1,4/27/2023,0:10:47,1.15,2023-04-27 00:10:47
171414,meduk2/capstone/power1,4/27/2023,0:10:48,1.05,2023-04-27 00:10:48
171415,meduk2/capstone/power1,4/27/2023,0:10:49,1.16,2023-04-27 00:10:49
171416,meduk2/capstone/power1,4/27/2023,0:10:50,1.12,2023-04-27 00:10:50
171417,meduk2/capstone/power1,4/27/2023,0:10:51,1.27,2023-04-27 00:10:51
171418,meduk2/capstone/power1,4/27/2023,0:10:52,1.11,2023-04-27 00:10:52
171419,meduk2/capstone/power1,4/27/2023,0:10:54,1.14,2023-04-27 00:10:54
171420,meduk2/capstone/power1,4/27/2023,0:10:55,1.13,2023-04-27 00:10:55
171421,meduk2/capstone/power1,4/27/2023,0:10:56,1.11,2023-04-27 00:10:56
171422,meduk2/capstone/power1,4/27/2023,0:10:57,1.2,2023-04-27 00:10:57
171423,meduk2/capstone/power1,4/27/2023,0:10:58,1.23,2023-04-27 00:10:58
171424,meduk2/capstone/power1,4/27/2023,0:10:59,1.17,2023-04-27 00:10:59
171425,meduk2/capstone/power1,4/27/2023,0:11:00,1.27,2023-04-27 00:11:00
171426,meduk2/capstone/power1,4/27/2023,0:11:02,1.43,2023-04-27 00:11:02
171427,meduk2/capstone/power1,4/27/2023,0:11:03,1.14,2023-04-27 00:11:03
171428,meduk2/capstone/power1,4/27/2023,0:11:04,1.13,2023-04-27 00:11:04
171429,meduk2/capstone/power1,4/27/2023,0:11:05,1.27,2023-04-27 00:11:05
171430,meduk2/capstone/power1,4/27/2023,0:11:06,1.11,2023-04-27 00:11:06
171431,meduk2/capstone/power1,4/27/2023,0:11:07,1.35,2023-04-27 00:11:07
171432,meduk2/capstone/power1,4/27/2023,0:11:08,1.12,2023-04-27 00:11:08
171433,meduk2/capstone/power1,4/27/2023,0:11:09,1.15,2023-04-27 00:11:09
171434,meduk2/capstone/power1,4/27/2023,0:11:11,1.16,2023-04-27 00:11:11
171435,meduk2/capstone/power1,4/27/2023,0:11:12,1.41,2023-04-27 00:11:12
171436,meduk2/capstone/power1,4/27/2023,0:11:13,1.28,2023-04-27 00:11:13
171437,meduk2/capstone/power1,4/27/2023,0:11:14,1.18,2023-04-27 00:11:14
171438,meduk2/capstone/power1,4/27/2023,0:11:15,1.3,2023-04-27 00:11:15
171439,meduk2/capstone/power1,4/27/2023,0:11:16,1.33,2023-04-27 00:11:16
171440,meduk2/capstone/power1,4/27/2023,0:11:17,1.17,2023-04-27 00:11:17
171441,meduk2/capstone/power1,4/27/2023,0:11:19,1.21,2023-04-27 00:11:19
171442,meduk2/capstone/power1,4/27/2023,0:11:20,1.1,2023-04-27 00:11:20
171443,meduk2/capstone/power1,4/27/2023,0:11:21,1.1,2023-04-27 00:11:21
171444,meduk2/capstone/power1,4/27/2023,0:11:22,1.14,2023-04-27 00:11:22
171445,meduk2/capstone/power1,4/27/2023,0:11:23,1.17,2023-04-27 00:11:23
171446,meduk2/capstone/power1,4/27/2023,0:11:24,1.17,2023-04-27 00:11:24
171447,meduk2/capstone/power1,4/27/2023,0:11:25,1.13,2023-04-27 00:11:25
171448,meduk2/capstone/power1,4/27/2023,0:11:26,1.37,2023-04-27 00:11:26
171449,meduk2/capstone/power1,4/27/2023,0:11:28,1.38,2023-04-27 00:11:28
171450,meduk2/capstone/power1,4/27/2023,0:11:29,1.29,2023-04-27 00:11:29
171451,meduk2/capstone/power1,4/27/2023,0:11:30,1.23,2023-04-27 00:11:30
171452,meduk2/capstone/power1,4/27/2023,0:11:31,1.2,2023-04-27 00:11:31
171453,meduk2/capstone/power1,4/27/2023,0:11:32,1.08,2023-04-27 00:11:32
171454,meduk2/capstone/power1,4/27/2023,0:11:33,1.16,2023-04-27 00:11:33
171455,meduk2/capstone/power1,4/27/2023,0:11:34,1.15,2023-04-27 00:11:34
171456,meduk2/capstone/power1,4/27/2023,0:11:35,1.16,2023-04-27 00:11:35
171457,meduk2/capstone/power1,4/27/2023,0:11:37,1.35,2023-04-27 00:11:37
